Source,Chr,Position,Target,Chr,Position,conditioning_marker,Chr,Position,Effect,SE,|Effect|/SE,P_empirical,p_adjusted
MEgreenyellow_B,34,1,MEyellowgreen_B,35,1,NA,0,NA,-1.5711764716762,0.251576369508122,6.24532612004911,0,0
MEgreenyellow_B,34,1,MEred_B,31,1,NA,0,NA,-1.15948266668044,0.187220006938221,6.1931557724119,0,0
MEdarkred_B,33,1,MEturquoise_B,41,1,NA,0,NA,-1.14901063070521,0.186453528563886,6.16245044840498,0,0
MEgreenyellow_B,34,1,MEsteelblue_B,27,1,NA,0,NA,-0.955934551995875,0.155589960454197,6.14393466779809,0,0
MEdarkolivegreen_B,29,1,ET2,0,17,MEpaleturquoise_B,32,1,-0.154250680433426,0.0252875372075885,6.09986963804198,0,0
MEgrey_B,42,1,MElightcyan_B,15,1,NA,0,NA,-1.39984846855955,0.23141526022952,6.0490758784497,0,0
MEsaddlebrown_B,2,1,MElightcyan_B,15,1,NA,0,NA,-1.01043805780868,0.167642219276527,6.02734837422997,7.37191301142248e-05,0.000832104681164313
MEgrey_B,42,1,MEyellow_B,9,1,NA,0,NA,-1.10992064505636,0.184448749774003,6.01750159009642,7.37191301142248e-05,0.000832104681164313
MEturquoise_B,41,1,MEred_B,31,1,NA,0,NA,-1.29356221467981,0.215462183518594,6.00366242259017,7.37191301142248e-05,0.000832104681164313
MEpaleturquoise_B,32,1,MEwhite_B,38,1,NA,0,NA,-0.910844297894051,0.152201722753649,5.9844545870767,7.37191301142248e-05,0.000832104681164313
MEsaddlebrown_B,2,1,MEyellowgreen_B,35,1,NA,0,NA,-0.786586672926157,0.131879106474474,5.96445255017257,7.37191301142248e-05,0.000832104681164313
MEyellowgreen_B,35,1,MEsteelblue_B,27,1,NA,0,NA,-1.11735763441699,0.187361719634173,5.96363887243696,7.37191301142248e-05,0.000832104681164313
MEdarkred_B,33,1,MEmidnightblue_B,26,1,NA,0,NA,-1.18628503305679,0.19992343381139,5.93369676801342,7.37191301142248e-05,0.000832104681164313
MEdarkred_B,33,1,MEsteelblue_B,27,1,NA,0,NA,-0.965132629391994,0.164570074793646,5.86456942796053,7.37191301142248e-05,0.000832104681164313
MEorange_B,28,1,ET1,0,18,MEred_B,31,1,0.148323948314747,0.0254973129667926,5.81723840892263,0,0
MEdarkred_B,33,1,MEsienna3_B,13,1,NA,0,NA,-1.5520888126399,0.267057951048771,5.81180528999285,7.37191301142248e-05,0.000832104681164313
MEdarkgreen_B,30,1,MEgrey60_B,5,1,NA,0,NA,-0.782366171544054,0.135043552171145,5.79343596170024,7.37191301142248e-05,0.000832104681164313
MEdarkred_B,33,1,MElightcyan_B,15,1,NA,0,NA,-1.67170862109476,0.288797621897229,5.78851241957128,7.37191301142248e-05,0.000832104681164313
MEgrey_B,42,1,MEturquoise_B,41,1,NA,0,NA,-1.03588413267468,0.179406660354407,5.77394468314807,7.37191301142248e-05,0.000832104681164313
MEblue_B,14,1,ET1,0,19,MElightcyan_B,15,1,0.167104882290523,0.02901789414659,5.75868398465986,0,0
MEpink_B,37,1,ET1,0,20,MEyellowgreen_B,35,1,-0.182251385070604,0.0318817953050947,5.71647184001211,0,0
MEdarkolivegreen_B,29,1,ET1,0,21,MEred_B,31,1,0.140298709189802,0.0245759961367314,5.7087699887823,0,0
MEdarkred_B,33,1,MEyellowgreen_B,35,1,NA,0,NA,-1.27713472407598,0.223922140591415,5.70347675626384,7.37191301142248e-05,0.000832104681164313
MEgrey_B,42,1,MEblue_B,14,1,NA,0,NA,-1.22805018616201,0.218168013735487,5.62891949711259,7.37191301142248e-05,0.000832104681164313
MEdarkred_B,33,1,MEdarkgreen_B,30,1,NA,0,NA,-1.01265506362314,0.180018345549097,5.6252881367969,7.37191301142248e-05,0.000832104681164313
MEwhite_B,38,1,MEpurple_B,1,1,NA,0,NA,-1.08147946096982,0.192635486190276,5.61412376482694,7.37191301142248e-05,0.000832104681164313
MEcyan_B,18,1,ET1,0,22,MElightyellow_B,19,1,-0.166326249040962,0.0296410742398609,5.61134349231138,0,0
MEgreenyellow_B,34,1,MEturquoise_B,41,1,NA,0,NA,-1.2124306955275,0.217924439117419,5.56353707017796,7.37191301142248e-05,0.000832104681164313
MEpurple_B,1,1,MEblue_B,14,1,NA,0,NA,-1.70946360870918,0.309329778342654,5.52634672894491,7.37191301142248e-05,0.000832104681164313
MEpurple_B,1,1,MEsalmon_B,39,1,NA,0,NA,-0.928095991421309,0.167955005799,5.52586085187605,7.37191301142248e-05,0.000832104681164313
MEskyblue_B,7,1,MEblue_B,14,1,NA,0,NA,-1.67070677580365,0.30310840951326,5.51191165724012,7.37191301142248e-05,0.000832104681164313
MEdarkgreen_B,30,1,ET2,0,23,MEturquoise_B,41,1,-0.205944450624681,0.0377201781849736,5.45979527495239,0,0
MEgreenyellow_B,34,1,MEskyblue3_B,23,1,NA,0,NA,-1.77674114387681,0.325918985570546,5.45148095857776,7.37191301142248e-05,0.000832104681164313
MEwhite_B,38,1,ET2,0,24,MEcyan_B,18,1,0.177720302146533,0.0326070463795312,5.45036493271882,0,0
MEturquoise_B,41,1,MEgrey60_B,5,1,NA,0,NA,-0.82601730206134,0.151856537968677,5.43945827496555,7.37191301142248e-05,0.000832104681164313
MEsaddlebrown_B,2,1,ET2,0,25,MEsienna3_B,13,1,0.195241950540309,0.0360244792513517,5.41970223019902,0,0
MElightcyan_B,15,1,ET1,0,26,MEred_B,31,1,-0.144919896285445,0.0269186615618512,5.38362191420482,0,0
MEviolet_B,8,1,ET1,0,27,MEmediumpurple3_B,12,1,0.116241500862552,0.0216219974375226,5.37607597070693,0,0
MEgrey_B,42,1,MEmidnightblue_B,26,1,NA,0,NA,-1.13546702365392,0.211805767297735,5.36088812944265,7.37191301142248e-05,0.000832104681164313
MEdarkturquoise_B,4,1,MEturquoise_B,41,1,NA,0,NA,-1.03322540007564,0.194323250285839,5.31704465912247,7.37191301142248e-05,0.000832104681164313
MEgrey_B,42,1,MEpaleturquoise_B,32,1,NA,0,NA,-0.847904366411682,0.160355242595119,5.28766227215007,7.37191301142248e-05,0.000832104681164313
MEpurple_B,1,1,MEdarkorange_B,24,1,NA,0,NA,-1.4646634864975,0.277258082353302,5.28267192092572,7.37191301142248e-05,0.000832104681164313
MEtan_B,11,1,ET1,0,28,MEdarkolivegreen_B,29,1,0.164146456689526,0.031244625668188,5.25359011923299,0,0
MEwhite_B,38,1,MEsienna3_B,13,1,NA,0,NA,-1.50604260921809,0.286712907526332,5.25278970595272,7.37191301142248e-05,0.000832104681164313
MElightyellow_B,19,1,ET2,0,29,MEcyan_B,18,1,-0.165558336440246,0.032590754030544,5.07991733744746,0,0
MEdarkturquoise_B,4,1,ET1,0,30,MEsaddlebrown_B,2,1,0.147969743726447,0.0291464555909745,5.07676630747059,0,0
MEorangered4_B,20,1,ET1,0,31,MEgreen_B,40,1,0.134220954500457,0.0265318177357611,5.05886765231115,0,0
MEviolet_B,8,1,MEorangered4_B,20,1,NA,0,NA,-1.43761477918585,0.287930127468394,4.99292933263351,7.37191301142248e-05,0.000832104681164313
MEskyblue_B,7,1,MEmediumpurple3_B,12,1,NA,0,NA,-1.23755017504677,0.24869951877077,4.97608592555194,7.37191301142248e-05,0.000832104681164313
MEwhite_B,38,1,MEyellowgreen_B,35,1,NA,0,NA,-0.999031741547663,0.201285346416762,4.96326115801378,7.37191301142248e-05,0.000832104681164313
MEdarkred_B,33,1,ET2,0,32,MEskyblue_B,7,1,0.236003739077748,0.047768099826562,4.94061392298706,0,0
MEskyblue_B,7,1,ET2,0,33,MEdarkred_B,33,1,0.281516911060042,0.0569879898686871,4.93993404064118,0,0
MEyellowgreen_B,35,1,MEred_B,31,1,NA,0,NA,-1.6824252920642,0.34174451797866,4.92304983270941,7.37191301142248e-05,0.000832104681164313
MEred_B,31,1,ET1,0,34,MElightcyan_B,15,1,-0.150896821109963,0.0307725295184519,4.90362097205827,0,0
MEsteelblue_B,27,1,ET2,0,35,MEgrey_B,42,1,-0.349980640147622,0.0717626567871514,4.87691866238547,0,0
MEdarkred_B,33,1,MEviolet_B,8,1,NA,0,NA,-2.00186301173118,0.411177241157487,4.86861336511676,7.37191301142248e-05,0.000832104681164313
sexM,0,2,ET3,0,36,MEbrown_B,10,1,0.0637392790342192,0.0131546108251853,4.84539450701092,0,0
MEroyalblue_B,22,1,ET2,0,37,MEplum1_B,16,1,-0.188293062890138,0.0389143874668776,4.83864902281722,0,0
MEdarkred_B,33,1,MEskyblue3_B,23,1,NA,0,NA,-1.12186012685953,0.232421288300592,4.82683894862772,7.37191301142248e-05,0.000832104681164313
MEskyblue_B,7,1,ET3,0,38,MElightcyan_B,15,1,-0.206981060121186,0.0430173826506151,4.81156796084679,0,0
MEsteelblue_B,27,1,ET1,0,39,MEred_B,31,1,-0.138839341179577,0.0288626824834811,4.81034087039687,0,0
MEwhite_B,38,1,MEturquoise_B,41,1,NA,0,NA,-1.11597909835139,0.233356854540221,4.78228548525041,7.37191301142248e-05,0.000832104681164313
MEviolet_B,8,1,MEmediumpurple3_B,12,1,NA,0,NA,-1.96364136659883,0.411204380579758,4.7753415560172,7.37191301142248e-05,0.000832104681164313
MEsaddlebrown_B,2,1,MEdarkmagenta_B,6,1,NA,0,NA,-1.63531148286497,0.343011282056705,4.76751514719748,7.37191301142248e-05,0.000832104681164313
MEpaleturquoise_B,32,1,ET1,0,40,MEcyan_B,18,1,-0.122050412207679,0.0256628536969441,4.75591739129981,4.99500499500094e-05,0.000638276817521582
MEmidnightblue_B,26,1,MEsalmon_B,39,1,NA,0,NA,-0.958348922351095,0.202545837152651,4.73151626231066,7.37191301142248e-05,0.000832104681164313
MEdarkred_B,33,1,MEmagenta_B,25,1,NA,0,NA,-1.43660638190727,0.305248433911144,4.7063513594486,7.37191301142248e-05,0.000832104681164313
MEgreenyellow_B,34,1,ET2,0,41,MEcyan_B,18,1,0.160948212759163,0.0342365331550454,4.70106631504669,0,0
MEturquoise_B,41,1,MEsteelblue_B,27,1,NA,0,NA,-1.01950656044489,0.216911568763364,4.70010228710809,7.37191301142248e-05,0.000832104681164313
MEwhite_B,38,1,MEred_B,31,1,NA,0,NA,-0.876618062151964,0.186891118736862,4.6905281967209,7.37191301142248e-05,0.000832104681164313
MEgrey_B,42,1,MEsteelblue_B,27,1,NA,0,NA,-0.905945228150005,0.193352263599114,4.68546481580553,7.37191301142248e-05,0.000832104681164313
MEtan_B,11,1,ET2,0,42,MEgrey_B,42,1,0.33092606091692,0.0706522230076869,4.68387329979575,0,0
MEgreen_B,40,1,ET1,0,43,MEpurple_B,1,1,-0.174796818334452,0.0373572895285859,4.67905516005643,4.99500499500094e-05,0.000638276817521582
MEred_B,31,1,ET3,0,44,MElightcyan_B,15,1,0.180454133058549,0.0388121690538154,4.64942149479815,0,0
MEgreenyellow_B,34,1,MEmagenta_B,25,1,NA,0,NA,-2.40736102810825,0.521988781208338,4.61190185454851,7.37191301142248e-05,0.000832104681164313
MEtan_B,11,1,MEblue_B,14,1,NA,0,NA,-1.33920516894082,0.291484003627059,4.59443795294604,7.37191301142248e-05,0.000832104681164313
MEskyblue_B,7,1,ET1,0,45,MElightcyan_B,15,1,0.158320416638031,0.0344775201537858,4.59198967709534,4.99500499500094e-05,0.000638276817521582
MEwhite_B,38,1,MElightsteelblue1_B,36,1,NA,0,NA,-1.63925904334215,0.358793679060064,4.56880691888591,7.37191301142248e-05,0.000832104681164313
MEpurple_B,1,1,ET2,0,46,MEsaddlebrown_B,2,1,-0.197652311060416,0.0433642818357014,4.55795190634728,0,0
MEviolet_B,8,1,MEblue_B,14,1,NA,0,NA,-2.62093130646072,0.575187424718907,4.55665613298407,7.37191301142248e-05,0.000832104681164313
MEdarkgreen_B,30,1,MEmidnightblue_B,26,1,NA,0,NA,-1.48075110053462,0.325587271370489,4.54793915714739,7.37191301142248e-05,0.000832104681164313
MEdarkred_B,33,1,MEtan_B,11,1,NA,0,NA,-0.935751673792765,0.206690362275685,4.5273115954224,7.37191301142248e-05,0.000832104681164313
MEsaddlebrown_B,2,1,MEgreenyellow_B,34,1,NA,0,NA,-0.605906677173816,0.134151500400632,4.5165851694862,7.37191301142248e-05,0.000832104681164313
MElightcyan_B,15,1,ET3,0,47,MEred_B,31,1,0.153214285914371,0.0339514384936911,4.5127479927792,4.99500499500094e-05,0.000638276817521582
MEturquoise_B,41,1,ET3,0,48,MEred_B,31,1,0.152715349482559,0.033930538699894,4.50082301472673,4.99500499500094e-05,0.000638276817521582
MEyellowgreen_B,35,1,MEturquoise_B,41,1,NA,0,NA,-1.18722240454755,0.263859758001099,4.49944475634138,7.37191301142248e-05,0.000832104681164313
MEwhite_B,38,1,MEsteelblue_B,27,1,NA,0,NA,-0.992757283158247,0.22094094595088,4.49331507514663,7.37191301142248e-05,0.000832104681164313
MEpurple_B,1,1,MEgreenyellow_B,34,1,NA,0,NA,-0.616865887491786,0.137408987896613,4.48926883848324,7.37191301142248e-05,0.000832104681164313
MEsteelblue_B,27,1,MEmagenta_B,25,1,NA,0,NA,-1.26305509761408,0.28227957363445,4.47448280210926,7.37191301142248e-05,0.000832104681164313
MEturquoise_B,41,1,MEpink_B,37,1,NA,0,NA,-1.33500721084726,0.301327843248546,4.4304143834,7.37191301142248e-05,0.000832104681164313
MEpink_B,37,1,MEdarkgrey_B,17,1,NA,0,NA,-1.20729764318719,0.273619055801618,4.41233027301475,7.37191301142248e-05,0.000832104681164313
MEsaddlebrown_B,2,1,MEmagenta_B,25,1,NA,0,NA,-1.24849860481306,0.285063560673375,4.37972009422694,7.37191301142248e-05,0.000832104681164313
MEgrey_B,42,1,ET2,0,49,MEskyblue_B,7,1,0.230862096442716,0.0530036138592964,4.35559162164986,0,0
MEwhite_B,38,1,MEorangered4_B,20,1,NA,0,NA,-1.51487908243315,0.34875783118665,4.34364176792466,7.37191301142248e-05,0.000832104681164313
MEgrey_B,42,1,MEpink_B,37,1,NA,0,NA,-1.28317915847987,0.296397823935628,4.32924621861783,7.37191301142248e-05,0.000832104681164313
MEyellow_B,9,1,ET3,0,50,MEyellowgreen_B,35,1,-0.165859273331037,0.0384360978376149,4.31519541946637,9.99000999001298e-05,0.00112527804835531
MEwhite_B,38,1,MEplum1_B,16,1,NA,0,NA,-1.45167096408179,0.336943167611136,4.30835554367778,7.37191301142248e-05,0.000832104681164313
MEbrown_B,10,1,MEdarkorange_B,24,1,NA,0,NA,-2.15554628495013,0.500909924546694,4.30326128375441,7.37191301142248e-05,0.000832104681164313
MEdarkred_B,33,1,MEpurple_B,1,1,NA,0,NA,-1.78479892674795,0.414939648052954,4.30134583456382,7.37191301142248e-05,0.000832104681164313
MEyellow_B,9,1,MEviolet_B,8,1,NA,0,NA,-0.805440786034018,0.188419513002923,4.2747206655901,7.37191301142248e-05,0.000832104681164313
MEwhite_B,38,1,MEpink_B,37,1,NA,0,NA,-1.21633162543872,0.284999132597927,4.26784325394669,7.37191301142248e-05,0.000832104681164313
MEpurple_B,1,1,MEdarkmagenta_B,6,1,NA,0,NA,-1.7473447796606,0.409871864325104,4.26314888077956,7.37191301142248e-05,0.000832104681164313
MElightcyan_B,15,1,MEwhite_B,38,1,NA,0,NA,-0.738929871471791,0.174638635831871,4.23119356121848,7.37191301142248e-05,0.000832104681164313
MEcyan_B,18,1,MElightyellow_B,19,1,NA,0,NA,1.86288551770385,0.440374277146835,4.23023236001294,0,0
MEgrey60_B,5,1,MEgreen_B,40,1,NA,0,NA,-1.3010674339543,0.308612687927277,4.21585853353149,7.37191301142248e-05,0.000832104681164313
MEyellowgreen_B,35,1,MEgreen_B,40,1,NA,0,NA,-1.49971301933819,0.35580459403997,4.21499060006436,7.37191301142248e-05,0.000832104681164313
MEwhite_B,38,1,MEmidnightblue_B,26,1,NA,0,NA,-0.921137984850352,0.218768539407003,4.21055965061156,7.37191301142248e-05,0.000832104681164313
MEbrown_B,10,1,MEviolet_B,8,1,NA,0,NA,-1.64233427522966,0.39092980330387,4.20109764297779,7.37191301142248e-05,0.000832104681164313
MEpurple_B,1,1,MEcyan_B,18,1,NA,0,NA,-0.945032127395141,0.225118057662852,4.19794012620022,7.37191301142248e-05,0.000832104681164313
MEgrey_B,42,1,ET3,0,51,MEsalmon_B,39,1,0.182689893426652,0.0435624681387299,4.19374524062443,0.000199800199800149,0.00212675340376662
MEtan_B,11,1,MEmagenta_B,25,1,NA,0,NA,-1.31527760849619,0.314593227915992,4.18088341319101,7.37191301142248e-05,0.000832104681164313
MEmidnightblue_B,26,1,ET2,0,52,MEpurple_B,1,1,-0.217624857973519,0.0521116105891482,4.17612995478665,0,0
MEgrey60_B,5,1,ET2,0,53,MEturquoise_B,41,1,0.174457077099073,0.041998125664288,4.15392530832437,0,0
MEgreenyellow_B,34,1,MEdarkgreen_B,30,1,NA,0,NA,-1.27026483735236,0.307639643284894,4.12906744978902,7.37191301142248e-05,0.000832104681164313
MEyellow_B,9,1,MEmediumpurple3_B,12,1,NA,0,NA,-1.57052166059544,0.384571757319824,4.08381954915461,7.37191301142248e-05,0.000832104681164313
MEdarkgreen_B,30,1,MEpurple_B,1,1,NA,0,NA,-0.99127269479077,0.242869766578272,4.08149893976739,7.37191301142248e-05,0.000832104681164313
MEbrown_B,10,1,ET2,0,54,MEtan_B,11,1,-0.209300418683154,0.0513174890986484,4.07853974072684,0,0
MEpurple_B,1,1,MEturquoise_B,41,1,NA,0,NA,-0.742677009149015,0.182325770724213,4.07335181526474,7.37191301142248e-05,0.000832104681164313
MEbrown_B,10,1,MEpurple_B,1,1,NA,0,NA,-1.29483456244496,0.320101026153902,4.04508094835789,7.37191301142248e-05,0.000832104681164313
MEgreenyellow_B,34,1,MEplum1_B,16,1,NA,0,NA,-1.76105574236456,0.438352876496093,4.01743854503999,0.000221157390342785,0.00234947204093571
MEdarkred_B,33,1,ET3,0,55,MEyellowgreen_B,35,1,0.144420305332306,0.0359707259395449,4.01493997021438,0.000249750249750269,0.0025531072700886
MEyellow_B,9,1,ET2,0,56,MEgrey_B,42,1,0.232851231747732,0.0581453493129053,4.00464068922621,0,0
MEgrey_B,42,1,MEplum1_B,16,1,NA,0,NA,-1.05172135214652,0.263999160631647,3.98380566676864,0.000368595650571346,0.00361784643984702
MEyellow_B,9,1,MEsienna3_B,13,1,NA,0,NA,-1.44371115750765,0.364091206650965,3.96524588107303,0.000368595650571346,0.00361784643984702
MEpurple_B,1,1,ET3,0,57,MEsalmon_B,39,1,0.141315117075577,0.0356783785186524,3.96080547779654,0.000249750249750269,0.0025531072700886
MEgreenyellow_B,34,1,MEcyan_B,18,1,NA,0,NA,-2.14084738296611,0.542188612999147,3.94852885442188,0.000368595650571346,0.00361784643984702
MEgreenyellow_B,34,1,MEdarkorange_B,24,1,NA,0,NA,-2.55550367957564,0.648488944809643,3.94070508067918,0.000368595650571346,0.00361784643984702
MEdarkmagenta_B,6,1,ET1,0,58,MEpaleturquoise_B,32,1,0.0800533763352892,0.0203644791899308,3.93102988731828,9.99000999001298e-05,0.00112527804835531
MEtan_B,11,1,MEskyblue3_B,23,1,NA,0,NA,-1.81748440371728,0.462648346938771,3.92843596166099,0.000368595650571346,0.00361784643984702
MEbrown_B,10,1,ET3,0,59,MEyellowgreen_B,35,1,-0.130580820674297,0.0334234189731383,3.90686604441162,0.000249750249750269,0.0025531072700886
sexM,0,3,ET2,0,60,MElightsteelblue1_B,36,1,0.0418883262577841,0.0107262712650743,3.90520855035396,0,0
MEcyan_B,18,1,ET2,0,61,MEwhite_B,38,1,0.164621299650936,0.0422184394686511,3.89927486005668,0,0
MEgreenyellow_B,34,1,MEskyblue_B,7,1,NA,0,NA,-1.04722439387598,0.26881036380225,3.89577387963497,0.000368595650571346,0.00361784643984702
MEsalmon_B,39,1,ET1,0,62,MEpurple_B,1,1,-0.120404521088507,0.0309618523903081,3.88880224512009,0.000149850149850139,0.00161088911088899
MEmidnightblue_B,26,1,ET3,0,63,MElightcyan_B,15,1,0.221544537715562,0.0571672280158972,3.87537659957825,0.000299700299700278,0.00287394021907275
MEmidnightblue_B,26,1,ET1,0,64,MElightcyan_B,15,1,-0.176410293431422,0.0455810540043549,3.87025480838086,0.000149850149850139,0.00161088911088899
